1_F_COD_P,1_F_COD_M,ID_MUNICIPIO,ID_UNGS,ID_UTPMP,1_FECHAC,1_ENC_CARGA,1_ENC_REPP,2_PARTIDO,2_LOC,2_NBARRIO_OF,2_NBARRIO_A1,2_NBARRIO_A2,2_AÑO,2_SUP_HA,2_CANT_FLIA,2_TIPO_BARRIO,2_OBS_DUDOSOS,2_TIPO_DUD,2_JUD,2_DIREC,2_REF_BARRIO,UI1,UI1_NUM_PROV,UI1_NUM_DEF,UI1_NEXP,4_E_LIBRE,4_EQUIP_US-H,4_EQUIP_JI,4_EQUIP_EP,4_EQUIP_ES,4_EQUIP_COM,4_EQUIP_ZOOM,4_EQUIP_O,4_TP_COLE,4_TP_FFCC,4_TP_REM-COM,4_ISU_EEMI,4_ISU_EEMC,4_ISU_APUB,4_ISU_AC,4_ISU_AP,4_ISU_RC,4_ISU_EXC,4_ISU_GAS,4_ISU_PAV,4_ISU_CC,4_ISU_PLUV,4_ISU_RR,4_ORG_PART,4_CONT_REF_N,4_CONT_REF_T,4_SAMB_SPROB,4_SAMB_RE,4_SAMB_INUN,4_SAMB_TFERROV,4_SAMB_CSIR,4_SAMB_CIND,4_SAMB_SD,4_SITU_AMB_O,UI3_INF_URB,UI3_INF_URB_FECHA,UI3_CENSO,UI3_CENSO_FECHA,5_PROC_REG,5_ENC_LEG_D2225/95,5_ENC_LEG_D4686/96,5_ENC_LEG_D815/89,5_ENC_LEG_L243374,5_ENC_LEG_L23073,5_ENC_LEG_EXP,5_ENC_LEG_EXP_NUM,5_ENC_LEG_O,5_AI,5_AIPUB_IVIV,5_AIPUB_INF,5_AIPUB_EQUIP,5_ANT_IPUB_O,5_ORG_INAC,5_ORG_INAPROV,5_ORG_INAMUN,5_ORG_IPROG,5_ORG_IFECHA,UI4_PLANO,UI4_PFECHA,UI4_CIRC10,UI4_GEO_PART,UI4_GEO_NUM,UI4_GEO_AÑO,UI4_REG_LEG,UI4_REG_FOLIO,UI4_REG_FECHA,UI4_EPR,UI4_REG_14449,E_REV,Recorridos de la subsecretaría (fecha),OBSERVACIONES,ID_FOLIO,ESTADO
700,114,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700114,Validacion y/o completamiento
700,113,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700113,Validacion y/o completamiento
700,112,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700112,Validacion y/o completamiento
700,111,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700111,Validacion y/o completamiento
700,110,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700110,Validacion y/o completamiento
700,109,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700109,Validacion y/o completamiento
700,108,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700108,Validacion y/o completamiento
700,107,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700107,Validacion y/o completamiento
700,106,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700106,Validacion y/o completamiento
700,105,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700105,Validacion y/o completamiento
700,104,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700104,Validacion y/o completamiento
700,103,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700103,Validacion y/o completamiento
700,102,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700102,Validacion y/o completamiento
700,101,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700101,Validacion y/o completamiento
700,100,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700100,Validacion y/o completamiento
700,099,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700099,Validacion y/o completamiento
700,098,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700098,Validacion y/o completamiento
700,097,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700097,Validacion y/o completamiento
700,096,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700096,Validacion y/o completamiento
700,095,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700095,Validacion y/o completamiento
700,094,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700094,Validacion y/o completamiento
700,093,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700093,Validacion y/o completamiento
700,092,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700092,Validacion y/o completamiento
700,091,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700091,Validacion y/o completamiento
700,090,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700090,Validacion y/o completamiento
700,089,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700089,Validacion y/o completamiento
700,088,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700088,Validacion y/o completamiento
700,087,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700087,Validacion y/o completamiento
700,086,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700086,Validacion y/o completamiento
700,085,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700085,Validacion y/o completamiento
700,084,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700084,Validacion y/o completamiento
700,083,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700083,Validacion y/o completamiento
700,082,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700082,Validacion y/o completamiento
700,081,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700081,Validacion y/o completamiento
700,080,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700080,Validacion y/o completamiento
700,079,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700079,Validacion y/o completamiento
700,078,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700078,Validacion y/o completamiento
700,077,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700077,Validacion y/o completamiento
700,076,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700076,Validacion y/o completamiento
700,075,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700075,Validacion y/o completamiento
700,074,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700074,Validacion y/o completamiento
700,073,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700073,Validacion y/o completamiento
700,072,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700072,Validacion y/o completamiento
700,071,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700071,Validacion y/o completamiento
700,070,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700070,Validacion y/o completamiento
700,069,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700069,Validacion y/o completamiento
700,068,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700068,Validacion y/o completamiento
700,067,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700067,Validacion y/o completamiento
700,066,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700066,Validacion y/o completamiento
700,065,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700065,Validacion y/o completamiento
700,064,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700064,Validacion y/o completamiento
700,063,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700063,Validacion y/o completamiento
700,062,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700062,Validacion y/o completamiento
700,061,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700061,Validacion y/o completamiento
700,060,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700060,Validacion y/o completamiento
700,059,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700059,Validacion y/o completamiento
700,058,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700058,Validacion y/o completamiento
700,057,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700057,Validacion y/o completamiento
700,056,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700056,Validacion y/o completamiento
700,055,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700055,Validacion y/o completamiento
700,054,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700054,Validacion y/o completamiento
700,053,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700053,Validacion y/o completamiento
700,052,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700052,Validacion y/o completamiento
700,051,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700051,Validacion y/o completamiento
700,050,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700050,Validacion y/o completamiento
700,049,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700049,Validacion y/o completamiento
700,048,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700048,Validacion y/o completamiento
700,047,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700047,Validacion y/o completamiento
700,046,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700046,Validacion y/o completamiento
700,045,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700045,Validacion y/o completamiento
700,044,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700044,Validacion y/o completamiento
